firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
Millard,Fillmore,27,23,0,6,436,2018-04-11,Mobile Misfits,60,Spokane Stallions,9
Jim,Buchanan,7,4,0,1,60,2018-04-11,Mobile Misfits,60,Spokane Stallions,9
Millard,Fillmore,22,18,0,4,349,2018-04-18,Mobile Misfits,31,Richmond Roustabouts,44
Jim,Buchanan,4,2,0,0,25,2018-04-18,Mobile Misfits,31,Richmond Roustabouts,44
Millard,Fillmore,21,16,0,3,273,2018-04-25,Mobile Misfits,25,Yonkers Yellowjackets,3
Jim,Buchanan,4,2,0,0,27,2018-04-25,Mobile Misfits,25,Yonkers Yellowjackets,3
Millard,Fillmore,39,29,0,6,403,2018-05-02,Mobile Misfits,43,Shreveport Seamen,28
Millard,Fillmore,33,25,0,7,471,2018-05-09,Mobile Misfits,50,San Bernardino Stalkers,35
Millard,Fillmore,16,12,0,3,200,2018-05-16,Mobile Misfits,22,Tacoma Touchdown-Scorers,41
Jim,Buchanan,8,5,0,0,78,2018-05-16,Mobile Misfits,22,Tacoma Touchdown-Scorers,41
Millard,Fillmore,35,28,0,5,402,2018-05-23,Mobile Misfits,41,Glendale Centers,23
Millard,Fillmore,38,28,0,6,400,2018-05-30,Mobile Misfits,54,Des Moines Desperadoes,21
Millard,Fillmore,34,29,0,6,395,2018-06-06,Mobile Misfits,50,Augusta Autocrats,10
Millard,Fillmore,28,21,0,5,367,2018-06-13,Mobile Misfits,39,Grand Rapids Gamers,44
Millard,Fillmore,19,14,0,4,229,2018-06-20,Mobile Misfits,35,Huntington Beach Harriers,9
Jim,Buchanan,8,5,0,1,80,2018-06-20,Mobile Misfits,35,Huntington Beach Harriers,9
James,Polk,34,18,2,2,152,2019-03-13,Boise Bearcats,17,Modesto Misanthropes,20
Steve,Cleveland,4,2,1,0,15,2019-03-13,Boise Bearcats,17,Modesto Misanthropes,20
James,Polk,25,10,1,0,92,2019-03-20,Boise Bearcats,0,Fremont Firebugs,44
James,Polk,23,10,1,1,83,2019-03-27,Boise Bearcats,11,Montgomery Music,14
Steve,Cleveland,8,3,1,0,27,2019-03-27,Boise Bearcats,11,Montgomery Music,14
James,Polk,22,11,1,1,89,2019-04-03,Boise Bearcats,14,Spokane Stallions,34
Steve,Cleveland,3,1,1,0,7,2019-04-03,Boise Bearcats,14,Spokane Stallions,34
James,Polk,25,13,1,1,113,2019-04-10,Boise Bearcats,17,Richmond Roustabouts,17
James,Polk,27,13,1,0,108,2019-04-17,Boise Bearcats,14,Yonkers Yellowjackets,6
Steve,Cleveland,8,2,1,1,13,2019-04-17,Boise Bearcats,14,Yonkers Yellowjackets,6
James,Polk,38,17,1,1,118,2019-04-24,Boise Bearcats,16,Shreveport Seamen,23
James,Polk,39,14,1,1,126,2019-05-01,Boise Bearcats,14,San Bernardino Stalkers,9
James,Polk,25,11,1,1,80,2019-05-08,Boise Bearcats,24,Tacoma Touchdown-Scorers,0
Steve,Cleveland,12,4,1,1,31,2019-05-08,Boise Bearcats,24,Tacoma Touchdown-Scorers,0
James,Polk,21,9,1,1,73,2019-05-15,Boise Bearcats,15,Glendale Centers,3
Steve,Cleveland,5,2,1,1,18,2019-05-15,Boise Bearcats,15,Glendale Centers,3
James,Polk,35,13,1,0,104,2019-05-22,Boise Bearcats,11,Des Moines Desperadoes,41
James,Polk,30,11,1,1,92,2019-05-29,Boise Bearcats,12,Augusta Autocrats,16
James,Polk,23,10,1,0,92,2019-06-05,Boise Bearcats,17,Grand Rapids Gamers,14
Steve,Cleveland,3,1,1,1,7,2019-06-05,Boise Bearcats,17,Grand Rapids Gamers,14
James,Polk,24,8,1,0,66,2019-06-12,Boise Bearcats,10,Huntington Beach Harriers,20
Steve,Cleveland,1,0,1,0,0,2019-06-12,Boise Bearcats,10,Huntington Beach Harriers,20
James,Polk,21,8,1,1,78,2019-06-19,Boise Bearcats,16,Mobile Misfits,14
Steve,Cleveland,5,2,1,1,17,2019-06-19,Boise Bearcats,16,Mobile Misfits,14
William,McKinley,35,22,0,3,254,2019-03-13,Modesto Misanthropes,30,Fremont Firebugs,31
William,McKinley,33,18,0,3,249,2019-03-20,Modesto Misanthropes,28,Montgomery Music,28
William,McKinley,30,18,0,2,194,2019-03-27,Modesto Misanthropes,23,Spokane Stallions,24
Dick,Nixon,2,1,0,0,12,2019-03-27,Modesto Misanthropes,23,Spokane Stallions,24
William,McKinley,35,18,0,2,191,2019-04-03,Modesto Misanthropes,20,Richmond Roustabouts,17
William,McKinley,34,18,0,2,210,2019-04-10,Modesto Misanthropes,19,Yonkers Yellowjackets,3
William,McKinley,28,19,0,2,244,2019-04-17,Modesto Misanthropes,15,Shreveport Seamen,28
William,McKinley,37,20,0,3,245,2019-04-24,Modesto Misanthropes,24,San Bernardino Stalkers,13
William,McKinley,29,20,0,2,218,2019-05-01,Modesto Misanthropes,29,Tacoma Touchdown-Scorers,34
Dick,Nixon,2,1,0,1,14,2019-05-01,Modesto Misanthropes,29,Tacoma Touchdown-Scorers,34
William,McKinley,17,9,0,1,108,2019-05-08,Modesto Misanthropes,25,Glendale Centers,7
Dick,Nixon,10,7,0,2,89,2019-05-08,Modesto Misanthropes,25,Glendale Centers,7
William,McKinley,34,23,0,2,271,2019-05-15,Modesto Misanthropes,29,Des Moines Desperadoes,3
Dick,Nixon,3,1,0,1,14,2019-05-15,Modesto Misanthropes,29,Des Moines Desperadoes,3
William,McKinley,30,15,0,2,159,2019-05-22,Modesto Misanthropes,17,Augusta Autocrats,16
William,McKinley,34,19,0,2,218,2019-05-29,Modesto Misanthropes,19,Grand Rapids Gamers,23
William,McKinley,37,20,0,3,224,2019-06-05,Modesto Misanthropes,25,Huntington Beach Harriers,0
William,McKinley,37,23,0,3,316,2019-06-12,Modesto Misanthropes,26,Mobile Misfits,7
William,McKinley,33,18,0,2,179,2019-06-19,Modesto Misanthropes,21,Boise Bearcats,17
Cal,Coolidge,38,28,1,5,393,2019-03-13,Fremont Firebugs,38,Montgomery Music,3
Cal,Coolidge,28,20,0,3,314,2019-03-20,Fremont Firebugs,29,Spokane Stallions,37
Frank,Pierce,4,1,1,1,8,2019-03-20,Fremont Firebugs,29,Spokane Stallions,37
Cal,Coolidge,32,20,0,3,276,2019-03-27,Fremont Firebugs,26,Richmond Roustabouts,17
Cal,Coolidge,25,15,0,3,192,2019-04-03,Fremont Firebugs,32,Yonkers Yellowjackets,13
Cal,Coolidge,29,18,0,2,260,2019-04-10,Fremont Firebugs,21,Shreveport Seamen,7
Cal,Coolidge,27,18,0,2,249,2019-04-17,Fremont Firebugs,32,San Bernardino Stalkers,23
Frank,Pierce,11,4,1,1,37,2019-04-17,Fremont Firebugs,32,San Bernardino Stalkers,23
Cal,Coolidge,25,17,0,3,247,2019-04-24,Fremont Firebugs,26,Tacoma Touchdown-Scorers,35
Frank,Pierce,10,4,1,0,34,2019-04-24,Fremont Firebugs,26,Tacoma Touchdown-Scorers,35
Cal,Coolidge,30,17,0,3,235,2019-05-01,Fremont Firebugs,32,Glendale Centers,6
Cal,Coolidge,28,16,0,3,227,2019-05-08,Fremont Firebugs,32,Des Moines Desperadoes,38
Frank,Pierce,1,0,1,0,0,2019-05-08,Fremont Firebugs,32,Des Moines Desperadoes,38
Cal,Coolidge,32,22,0,4,317,2019-05-15,Fremont Firebugs,35,Augusta Autocrats,24
Cal,Coolidge,21,13,0,1,157,2019-05-22,Fremont Firebugs,17,Grand Rapids Gamers,13
Frank,Pierce,9,3,1,0,26,2019-05-22,Fremont Firebugs,17,Grand Rapids Gamers,13
Cal,Coolidge,27,16,0,3,203,2019-05-29,Fremont Firebugs,25,Huntington Beach Harriers,14
Frank,Pierce,4,2,1,0,15,2019-05-29,Fremont Firebugs,25,Huntington Beach Harriers,14
Cal,Coolidge,21,12,0,2,146,2019-06-05,Fremont Firebugs,25,Mobile Misfits,0
Frank,Pierce,5,2,1,1,17,2019-06-05,Fremont Firebugs,25,Mobile Misfits,0
Cal,Coolidge,24,15,0,3,180,2019-06-12,Fremont Firebugs,29,Boise Bearcats,21
Frank,Pierce,5,2,1,0,17,2019-06-12,Fremont Firebugs,29,Boise Bearcats,21
Cal,Coolidge,29,20,0,4,297,2019-06-19,Fremont Firebugs,28,Modesto Misanthropes,20
Big Bill,Taft,29,8,1,1,40,2019-03-13,Montgomery Music,15,Spokane Stallions,17
Martin,Van Buren,2,1,0,1,13,2019-03-13,Montgomery Music,15,Spokane Stallions,17
Big Bill,Taft,35,8,1,0,53,2019-03-20,Montgomery Music,3,Richmond Roustabouts,16
Big Bill,Taft,31,9,1,0,55,2019-03-27,Montgomery Music,2,Yonkers Yellowjackets,9
Big Bill,Taft,32,12,1,1,69,2019-04-03,Montgomery Music,26,Shreveport Seamen,21
Martin,Van Buren,5,3,0,1,40,2019-04-03,Montgomery Music,26,Shreveport Seamen,21
Big Bill,Taft,25,6,1,0,37,2019-04-10,Montgomery Music,12,San Bernardino Stalkers,10
Big Bill,Taft,37,13,1,0,84,2019-04-17,Montgomery Music,6,Tacoma Touchdown-Scorers,44
Big Bill,Taft,34,12,1,1,76,2019-04-24,Montgomery Music,18,Glendale Centers,38
Big Bill,Taft,35,11,1,0,60,2019-05-01,Montgomery Music,2,Des Moines Desperadoes,30
Big Bill,Taft,22,7,1,0,33,2019-05-08,Montgomery Music,16,Augusta Autocrats,16
Martin,Van Buren,2,1,0,1,12,2019-05-08,Montgomery Music,16,Augusta Autocrats,16
Big Bill,Taft,35,9,1,0,53,2019-05-15,Montgomery Music,9,Grand Rapids Gamers,24
Big Bill,Taft,26,10,1,0,64,2019-05-22,Montgomery Music,13,Huntington Beach Harriers,37
Martin,Van Buren,3,1,0,1,14,2019-05-22,Montgomery Music,13,Huntington Beach Harriers,37
Big Bill,Taft,32,9,1,0,47,2019-05-29,Montgomery Music,5,Mobile Misfits,9
Big Bill,Taft,33,12,1,1,76,2019-06-05,Montgomery Music,22,Boise Bearcats,14
Martin,Van Buren,4,2,0,1,24,2019-06-05,Montgomery Music,22,Boise Bearcats,14
Big Bill,Taft,29,9,1,0,45,2019-06-12,Montgomery Music,8,Modesto Misanthropes,34
Martin,Van Buren,2,1,0,1,12,2019-06-12,Montgomery Music,8,Modesto Misanthropes,34
Big Bill,Taft,27,6,1,1,40,2019-06-19,Montgomery Music,11,Fremont Firebugs,14
Jack,Kennedy,27,17,0,2,170,2019-03-13,Spokane Stallions,17,Richmond Roustabouts,10
Jack,Kennedy,25,14,0,1,159,2019-03-20,Spokane Stallions,21,Yonkers Yellowjackets,30
George,Bush,9,5,0,1,52,2019-03-20,Spokane Stallions,21,Yonkers Yellowjackets,30
Jack,Kennedy,30,14,0,1,168,2019-03-27,Spokane Stallions,15,Shreveport Seamen,44
Jack,Kennedy,22,10,0,0,97,2019-04-03,Spokane Stallions,1,San Bernardino Stalkers,3
George,Bush,10,5,0,0,63,2019-04-03,Spokane Stallions,1,San Bernardino Stalkers,3
Jack,Kennedy,26,16,0,1,209,2019-04-10,Spokane Stallions,8,Tacoma Touchdown-Scorers,28
Jack,Kennedy,32,17,0,1,186,2019-04-17,Spokane Stallions,17,Glendale Centers,44
Jack,Kennedy,36,18,0,2,175,2019-04-24,Spokane Stallions,17,Des Moines Desperadoes,17
Jack,Kennedy,36,17,0,2,224,2019-05-01,Spokane Stallions,18,Augusta Autocrats,13
Jack,Kennedy,30,19,0,3,236,2019-05-08,Spokane Stallions,30,Grand Rapids Gamers,24
George,Bush,6,3,0,0,39,2019-05-08,Spokane Stallions,30,Grand Rapids Gamers,24
Jack,Kennedy,28,15,0,1,195,2019-05-15,Spokane Stallions,7,Huntington Beach Harriers,30
Jack,Kennedy,33,18,0,2,223,2019-05-22,Spokane Stallions,25,Mobile Misfits,7
George,Bush,1,0,0,0,0,2019-05-22,Spokane Stallions,25,Mobile Misfits,7
Jack,Kennedy,28,13,0,1,159,2019-05-29,Spokane Stallions,15,Boise Bearcats,17
Jack,Kennedy,22,10,0,1,110,2019-06-05,Spokane Stallions,26,Modesto Misanthropes,21
George,Bush,8,4,0,1,40,2019-06-05,Spokane Stallions,26,Modesto Misanthropes,21
Jack,Kennedy,34,17,0,2,162,2019-06-12,Spokane Stallions,18,Fremont Firebugs,13
George,Bush,1,0,0,0,0,2019-06-12,Spokane Stallions,18,Fremont Firebugs,13
Jack,Kennedy,19,11,0,2,133,2019-06-19,Spokane Stallions,33,Montgomery Music,6
George,Bush,6,2,0,1,19,2019-06-19,Spokane Stallions,33,Montgomery Music,6
Tom,Wilson,19,8,1,0,55,2019-03-13,Richmond Roustabouts,9,Yonkers Yellowjackets,10
Quinn,Adams,8,3,0,0,34,2019-03-13,Richmond Roustabouts,9,Yonkers Yellowjackets,10
Tom,Wilson,28,11,1,0,82,2019-03-20,Richmond Roustabouts,4,Shreveport Seamen,0
Quinn,Adams,9,4,0,0,44,2019-03-20,Richmond Roustabouts,4,Shreveport Seamen,0
Tom,Wilson,35,16,1,0,107,2019-03-27,Richmond Roustabouts,7,San Bernardino Stalkers,30
Tom,Wilson,30,14,1,0,113,2019-04-03,Richmond Roustabouts,0,Tacoma Touchdown-Scorers,21
Tom,Wilson,19,9,1,1,71,2019-04-10,Richmond Roustabouts,9,Glendale Centers,20
Quinn,Adams,7,3,0,0,28,2019-04-10,Richmond Roustabouts,9,Glendale Centers,20
Tom,Wilson,27,12,1,0,86,2019-04-17,Richmond Roustabouts,2,Des Moines Desperadoes,20
Tom,Wilson,39,15,1,0,119,2019-04-24,Richmond Roustabouts,6,Augusta Autocrats,30
Tom,Wilson,15,4,1,1,24,2019-05-01,Richmond Roustabouts,23,Grand Rapids Gamers,20
Quinn,Adams,10,4,0,1,33,2019-05-01,Richmond Roustabouts,23,Grand Rapids Gamers,20
Tom,Wilson,22,6,1,1,48,2019-05-08,Richmond Roustabouts,23,Huntington Beach Harriers,31
Quinn,Adams,9,4,0,1,34,2019-05-08,Richmond Roustabouts,23,Huntington Beach Harriers,31
Tom,Wilson,21,8,1,1,49,2019-05-15,Richmond Roustabouts,7,Mobile Misfits,17
Quinn,Adams,8,4,0,0,33,2019-05-15,Richmond Roustabouts,7,Mobile Misfits,17
Tom,Wilson,24,7,1,0,50,2019-05-22,Richmond Roustabouts,6,Boise Bearcats,27
Quinn,Adams,7,3,0,0,34,2019-05-22,Richmond Roustabouts,6,Boise Bearcats,27
Tom,Wilson,28,12,1,0,95,2019-05-29,Richmond Roustabouts,9,Modesto Misanthropes,14
Tom,Wilson,25,10,1,0,80,2019-06-05,Richmond Roustabouts,9,Fremont Firebugs,14
Quinn,Adams,10,5,0,0,58,2019-06-05,Richmond Roustabouts,9,Fremont Firebugs,14
Tom,Wilson,23,10,1,1,70,2019-06-12,Richmond Roustabouts,12,Montgomery Music,6
Quinn,Adams,11,4,0,0,40,2019-06-12,Richmond Roustabouts,12,Montgomery Music,6
Tom,Wilson,25,8,1,1,58,2019-06-19,Richmond Roustabouts,15,Spokane Stallions,28
Zach,Taylor,25,14,0,2,139,2019-03-13,Yonkers Yellowjackets,21,Shreveport Seamen,10
Sam,Grant,9,5,0,1,68,2019-03-13,Yonkers Yellowjackets,21,Shreveport Seamen,10
Zach,Taylor,36,20,0,2,192,2019-03-20,Yonkers Yellowjackets,26,San Bernardino Stalkers,44
Zach,Taylor,27,11,0,0,104,2019-03-27,Yonkers Yellowjackets,8,Tacoma Touchdown-Scorers,34
Sam,Grant,3,1,0,1,13,2019-03-27,Yonkers Yellowjackets,8,Tacoma Touchdown-Scorers,34
Zach,Taylor,26,12,0,0,125,2019-04-03,Yonkers Yellowjackets,7,Glendale Centers,3
Zach,Taylor,37,16,0,1,125,2019-04-10,Yonkers Yellowjackets,9,Des Moines Desperadoes,31
Zach,Taylor,39,16,0,1,159,2019-04-17,Yonkers Yellowjackets,14,Augusta Autocrats,13
Zach,Taylor,20,8,0,1,76,2019-04-24,Yonkers Yellowjackets,17,Grand Rapids Gamers,14
Sam,Grant,11,7,0,0,85,2019-04-24,Yonkers Yellowjackets,17,Grand Rapids Gamers,14
Zach,Taylor,21,8,0,1,82,2019-05-01,Yonkers Yellowjackets,22,Huntington Beach Harriers,31
Sam,Grant,8,5,0,1,56,2019-05-01,Yonkers Yellowjackets,22,Huntington Beach Harriers,31
Zach,Taylor,34,14,0,0,115,2019-05-08,Yonkers Yellowjackets,10,Mobile Misfits,41
Zach,Taylor,25,13,0,0,103,2019-05-15,Yonkers Yellowjackets,9,Boise Bearcats,30
Sam,Grant,7,5,0,1,77,2019-05-15,Yonkers Yellowjackets,9,Boise Bearcats,30
Zach,Taylor,35,15,0,2,133,2019-05-22,Yonkers Yellowjackets,18,Modesto Misanthropes,3
Zach,Taylor,20,10,0,0,101,2019-05-29,Yonkers Yellowjackets,3,Fremont Firebugs,27
Sam,Grant,4,2,0,0,23,2019-05-29,Yonkers Yellowjackets,3,Fremont Firebugs,27
Zach,Taylor,23,9,0,0,83,2019-06-05,Yonkers Yellowjackets,21,Montgomery Music,30
Sam,Grant,12,7,0,2,113,2019-06-05,Yonkers Yellowjackets,21,Montgomery Music,30
Zach,Taylor,22,10,0,0,98,2019-06-12,Yonkers Yellowjackets,13,Spokane Stallions,9
Sam,Grant,3,2,0,1,28,2019-06-12,Yonkers Yellowjackets,13,Spokane Stallions,9
Zach,Taylor,26,14,0,2,128,2019-06-19,Yonkers Yellowjackets,22,Richmond Roustabouts,24
Sam,Grant,1,0,0,0,0,2019-06-19,Yonkers Yellowjackets,22,Richmond Roustabouts,24
Jimmy,Carter,25,10,0,0,78,2019-03-13,Shreveport Seamen,6,San Bernardino Stalkers,7
Warren,Harding,8,3,0,0,30,2019-03-13,Shreveport Seamen,6,San Bernardino Stalkers,7
Jimmy,Carter,29,13,0,1,124,2019-03-20,Shreveport Seamen,8,Tacoma Touchdown-Scorers,10
Jimmy,Carter,30,13,0,1,124,2019-03-27,Shreveport Seamen,24,Glendale Centers,10
Warren,Harding,3,1,0,1,10,2019-03-27,Shreveport Seamen,24,Glendale Centers,10
Jimmy,Carter,21,10,0,0,90,2019-04-03,Shreveport Seamen,19,Des Moines Desperadoes,24
Warren,Harding,12,6,0,1,63,2019-04-03,Shreveport Seamen,19,Des Moines Desperadoes,24
Jimmy,Carter,28,12,0,1,120,2019-04-10,Shreveport Seamen,7,Augusta Autocrats,38
Jimmy,Carter,37,19,0,2,182,2019-04-17,Shreveport Seamen,21,Grand Rapids Gamers,3
Jimmy,Carter,18,8,0,0,73,2019-04-24,Shreveport Seamen,16,Huntington Beach Harriers,44
Warren,Harding,7,3,0,1,26,2019-04-24,Shreveport Seamen,16,Huntington Beach Harriers,44
Jimmy,Carter,25,12,0,1,101,2019-05-01,Shreveport Seamen,10,Mobile Misfits,17
Jimmy,Carter,28,11,0,0,108,2019-05-08,Shreveport Seamen,5,Boise Bearcats,41
Jimmy,Carter,19,9,0,1,86,2019-05-15,Shreveport Seamen,22,Modesto Misanthropes,37
Warren,Harding,6,2,0,1,21,2019-05-15,Shreveport Seamen,22,Modesto Misanthropes,37
Jimmy,Carter,31,16,0,2,145,2019-05-22,Shreveport Seamen,14,Fremont Firebugs,17
Jimmy,Carter,30,14,0,1,103,2019-05-29,Shreveport Seamen,16,Montgomery Music,3
Jimmy,Carter,34,17,0,2,145,2019-06-05,Shreveport Seamen,21,Spokane Stallions,35
Warren,Harding,1,0,0,0,0,2019-06-05,Shreveport Seamen,21,Spokane Stallions,35
Jimmy,Carter,31,16,0,0,118,2019-06-12,Shreveport Seamen,12,Richmond Roustabouts,31
Jimmy,Carter,39,18,0,1,148,2019-06-19,Shreveport Seamen,7,Yonkers Yellowjackets,28
James,Garfield,35,18,0,3,239,2019-03-13,San Bernardino Stalkers,23,Tacoma Touchdown-Scorers,34
James,Garfield,25,16,0,2,210,2019-03-20,San Bernardino Stalkers,23,Glendale Centers,14
Gerry,Ford,3,1,1,1,8,2019-03-20,San Bernardino Stalkers,23,Glendale Centers,14
James,Garfield,16,9,0,1,121,2019-03-27,San Bernardino Stalkers,14,Des Moines Desperadoes,3
Gerry,Ford,9,4,1,0,30,2019-03-27,San Bernardino Stalkers,14,Des Moines Desperadoes,3
James,Garfield,36,22,0,2,241,2019-04-03,San Bernardino Stalkers,25,Augusta Autocrats,44
James,Garfield,39,26,1,4,353,2019-04-10,San Bernardino Stalkers,28,Grand Rapids Gamers,34
James,Garfield,32,19,0,3,269,2019-04-17,San Bernardino Stalkers,31,Huntington Beach Harriers,35
James,Garfield,25,14,0,2,198,2019-04-24,San Bernardino Stalkers,16,Mobile Misfits,14
James,Garfield,22,12,0,2,160,2019-05-01,San Bernardino Stalkers,14,Boise Bearcats,14
Gerry,Ford,4,1,1,0,7,2019-05-01,San Bernardino Stalkers,14,Boise Bearcats,14
James,Garfield,25,13,0,2,165,2019-05-08,San Bernardino Stalkers,16,Modesto Misanthropes,9
James,Garfield,31,19,0,2,217,2019-05-15,San Bernardino Stalkers,19,Fremont Firebugs,24
Gerry,Ford,4,1,1,0,6,2019-05-15,San Bernardino Stalkers,19,Fremont Firebugs,24
James,Garfield,27,18,0,3,203,2019-05-22,San Bernardino Stalkers,32,Montgomery Music,7
James,Garfield,27,18,0,1,187,2019-05-29,San Bernardino Stalkers,9,Spokane Stallions,44
James,Garfield,23,15,0,2,176,2019-06-05,San Bernardino Stalkers,26,Richmond Roustabouts,24
Gerry,Ford,13,6,1,0,54,2019-06-05,San Bernardino Stalkers,26,Richmond Roustabouts,24
James,Garfield,25,12,0,1,126,2019-06-12,San Bernardino Stalkers,12,Yonkers Yellowjackets,30
James,Garfield,25,15,0,1,150,2019-06-19,San Bernardino Stalkers,13,Shreveport Seamen,14
William,Harrison,34,14,1,0,85,2019-03-13,Tacoma Touchdown-Scorers,7,Glendale Centers,9
William,Harrison,31,8,1,1,38,2019-03-20,Tacoma Touchdown-Scorers,19,Des Moines Desperadoes,0
William,Harrison,26,10,1,1,63,2019-03-27,Tacoma Touchdown-Scorers,7,Augusta Autocrats,27
William,Harrison,33,9,1,0,54,2019-04-03,Tacoma Touchdown-Scorers,19,Grand Rapids Gamers,34
Lyndon,Johnson,4,1,1,1,7,2019-04-03,Tacoma Touchdown-Scorers,19,Grand Rapids Gamers,34
William,Harrison,36,13,1,1,62,2019-04-10,Tacoma Touchdown-Scorers,13,Huntington Beach Harriers,27
William,Harrison,35,11,1,1,72,2019-04-17,Tacoma Touchdown-Scorers,19,Mobile Misfits,6
William,Harrison,29,9,1,1,54,2019-04-24,Tacoma Touchdown-Scorers,7,Boise Bearcats,30
Lyndon,Johnson,1,0,1,0,0,2019-04-24,Tacoma Touchdown-Scorers,7,Boise Bearcats,30
William,Harrison,22,5,1,0,31,2019-05-01,Tacoma Touchdown-Scorers,14,Modesto Misanthropes,30
Lyndon,Johnson,3,1,1,1,6,2019-05-01,Tacoma Touchdown-Scorers,14,Modesto Misanthropes,30
William,Harrison,33,8,1,1,53,2019-05-08,Tacoma Touchdown-Scorers,11,Fremont Firebugs,27
William,Harrison,25,6,1,1,38,2019-05-15,Tacoma Touchdown-Scorers,16,Montgomery Music,13
Lyndon,Johnson,10,4,1,1,24,2019-05-15,Tacoma Touchdown-Scorers,16,Montgomery Music,13
William,Harrison,27,9,1,1,55,2019-05-22,Tacoma Touchdown-Scorers,9,Spokane Stallions,10
Lyndon,Johnson,8,3,1,0,21,2019-05-22,Tacoma Touchdown-Scorers,9,Spokane Stallions,10
William,Harrison,33,11,1,1,54,2019-05-29,Tacoma Touchdown-Scorers,12,Richmond Roustabouts,3
William,Harrison,21,5,1,1,24,2019-06-05,Tacoma Touchdown-Scorers,14,Yonkers Yellowjackets,9
Lyndon,Johnson,4,1,1,1,6,2019-06-05,Tacoma Touchdown-Scorers,14,Yonkers Yellowjackets,9
William,Harrison,26,11,1,0,53,2019-06-12,Tacoma Touchdown-Scorers,4,Shreveport Seamen,34
Lyndon,Johnson,6,2,1,0,14,2019-06-12,Tacoma Touchdown-Scorers,4,Shreveport Seamen,34
William,Harrison,30,10,1,1,54,2019-06-19,Tacoma Touchdown-Scorers,13,San Bernardino Stalkers,13
Franklin,Roosevelt,26,20,0,6,383,2019-03-13,Glendale Centers,51,Des Moines Desperadoes,20
Franklin,Roosevelt,36,30,0,7,500,2019-03-20,Glendale Centers,52,Augusta Autocrats,10
Franklin,Roosevelt,37,25,0,5,426,2019-03-27,Glendale Centers,36,Grand Rapids Gamers,7
Franklin,Roosevelt,26,19,0,4,265,2019-04-03,Glendale Centers,28,Huntington Beach Harriers,35
Franklin,Roosevelt,36,27,0,5,382,2019-04-10,Glendale Centers,41,Mobile Misfits,3
Franklin,Roosevelt,35,28,0,7,506,2019-04-17,Glendale Centers,59,Boise Bearcats,14
Franklin,Roosevelt,33,27,0,5,374,2019-04-24,Glendale Centers,42,Modesto Misanthropes,10
Franklin,Roosevelt,20,16,0,4,299,2019-05-01,Glendale Centers,39,Fremont Firebugs,23
John,Tyler,7,2,1,0,13,2019-05-01,Glendale Centers,39,Fremont Firebugs,23
Franklin,Roosevelt,29,20,0,3,282,2019-05-08,Glendale Centers,27,Montgomery Music,6
Franklin,Roosevelt,28,22,0,6,368,2019-05-15,Glendale Centers,53,Spokane Stallions,6
John,Tyler,5,2,1,1,12,2019-05-15,Glendale Centers,53,Spokane Stallions,6
Franklin,Roosevelt,30,23,0,6,417,2019-05-22,Glendale Centers,44,Richmond Roustabouts,14
John,Tyler,8,2,1,0,13,2019-05-22,Glendale Centers,44,Richmond Roustabouts,14
Franklin,Roosevelt,36,30,0,6,476,2019-05-29,Glendale Centers,44,Yonkers Yellowjackets,28
John,Tyler,1,0,1,0,0,2019-05-29,Glendale Centers,44,Yonkers Yellowjackets,28
Franklin,Roosevelt,34,23,0,5,367,2019-06-05,Glendale Centers,37,Shreveport Seamen,31
Franklin,Roosevelt,28,23,0,4,325,2019-06-12,Glendale Centers,39,San Bernardino Stalkers,21
Franklin,Roosevelt,32,23,0,5,377,2019-06-19,Glendale Centers,39,Tacoma Touchdown-Scorers,21
John,Adams,37,12,1,1,61,2019-03-13,Des Moines Desperadoes,18,Augusta Autocrats,38
John,Adams,31,10,1,0,45,2019-03-20,Des Moines Desperadoes,9,Grand Rapids Gamers,28
John,Adams,31,7,1,0,30,2019-03-27,Des Moines Desperadoes,2,Huntington Beach Harriers,28
James,Monroe,1,0,0,0,0,2019-03-27,Des Moines Desperadoes,2,Huntington Beach Harriers,28
John,Adams,25,8,1,0,32,2019-04-03,Des Moines Desperadoes,17,Mobile Misfits,6
James,Monroe,2,1,0,1,16,2019-04-03,Des Moines Desperadoes,17,Mobile Misfits,6
John,Adams,31,7,1,1,31,2019-04-10,Des Moines Desperadoes,12,Boise Bearcats,0
John,Adams,26,8,1,1,45,2019-04-17,Des Moines Desperadoes,8,Modesto Misanthropes,37
John,Adams,38,11,1,1,51,2019-04-24,Des Moines Desperadoes,14,Fremont Firebugs,14
John,Adams,35,8,1,0,42,2019-05-01,Des Moines Desperadoes,10,Montgomery Music,28
John,Adams,35,12,1,0,57,2019-05-08,Des Moines Desperadoes,8,Spokane Stallions,20
James,Monroe,1,0,0,0,0,2019-05-08,Des Moines Desperadoes,8,Spokane Stallions,20
John,Adams,39,8,1,0,32,2019-05-15,Des Moines Desperadoes,1,Richmond Roustabouts,28
John,Adams,32,8,1,0,39,2019-05-22,Des Moines Desperadoes,8,Yonkers Yellowjackets,17
John,Adams,25,9,1,0,45,2019-05-29,Des Moines Desperadoes,7,Shreveport Seamen,44
John,Adams,23,8,1,1,33,2019-06-05,Des Moines Desperadoes,12,San Bernardino Stalkers,16
James,Monroe,1,0,0,0,0,2019-06-05,Des Moines Desperadoes,12,San Bernardino Stalkers,16
